sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
1,,231.8-10,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Treveri,main-route,per mediterranea loca id est a Sirmi per Sopianas Treveros usque:,,,Sirmi,Sirmium,Sirmium,,,,,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,,
2,,231.8-10,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Treveri,main-route,per mediterranea loca id est a Sirmi per Sopianas Treveros usque:,,,Treveros,Treveri,Treveri,,,,,,https://pleiades.stoa.org/places/109390,49.7535677891071,6.379439164203930,,,
3,,231.11,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,sum-route-start,A Sirmi Lauriaco m. p. CCCCXXXVII,,,Sirmi,Sirmium,Sirmium,,,,,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,,
4,,231.11,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,sum-route-end,A Sirmi Lauriaco m. p. CCCCXXXVII,,,Lauriaco,Lauriacum,Lauriacum,m. p.,CCCCXXXVII, m. p. CCCCXXXVII,,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,,
5,,232.1,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,sum-route-start,,,,,Lauriacum,Lauriacum,,,,,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,,
6,,232.1,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,sum-route-end,"Augusta Vindelicum m. p. CCXVI,",,,Augusta Vindelicum,Augusta Vindelicum/Aelia Augusta,Augusta Vindelicum/Aelia Augusta,m. p.,CCXVI,m. p. CCXVI,,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,,
7,,232.2,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,sum-route-start,,,,, Augusta Vindelicum/Aelia Augusta,,,,,,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,,
8,,232.2,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,sum-route-end,"Ad Fines m. p. CXXXVI,",,,Ad Fines,Fines,Ad Fines,m. p.,CXXXVI,m. p. CXXXVI,,,https://pleiades.stoa.org/places/187249,47.5950575,8.9574465,,,
9,,232.3,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,sum-route-start,,,,,Fines,Ad Fines,,,,,,https://pleiades.stoa.org/places/187249,47.5950575,8.9574465,,,
10,,232.3,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,sum-route-end,"Treveros leugas, non m. p., CCXXI:",,,Treveros,Treveri,Treveri,leugas,CCXXI, leugas non m. p. CCXXI,,,https://pleiades.stoa.org/places/109390,49.7535677891071,6.379439164203930,,,
11,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,,Sirmium,Sirmium,,,,0.0,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,settlement,"There seems to be a conflation between the sub-itinerary Sirmi-Treveros, which is the larger one, and another sub-sub-itinerary, Sirmi-Lauriaco, which ends sooner"
12,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Vlmos,Ulmo,‘Ulmo’,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/207525,45.16406,19.151556,,station,
13,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Civalis,Cibalae,Cibalae,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/197207,45.291016,18.801056,,settlement,
14,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Mursa,Mursa,Mursa,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/197389,45.560018,18.675749,,settlement,
15,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Antianis,Antianae,Antiana,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/197120,45.804539,18.665075,,station,
16,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Suppianis,Sopianae,Sopianae,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197523,46.07335,18.228059,,settlement,
17,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Limusa,Limusa,Limusa,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/197355,46.048273,17.800783,,settlement,
18,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Silicenis,Silacenae,‘Silicenis’,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/197513,46.315505,17.410663,,station (road or coastal),
19,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Valco,Valco/Volgum,Volgum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/197585,46.71062925,17.2452968,,"settlement, fort",
20,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Mogetiana,Mogetianae,Moge(n)tiana,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197381,47.118283,17.314149,,settlement,
21,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Sabaria,Savaria,Savaria,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,settlement,
22,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Scarabantia,Scarbantia,Scarbantia,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/197501,47.684893,16.583036,,settlement,
23,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Muteno,Mutenum,‘Muteno’,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/197393,47.936365,16.481762,,station,
24,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Vindomona,Vindobona,Vindobona,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/128537,48.211345,16.373946,,fort,
25,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Comagenis,Comagenis/Commagena,Comagena,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/128385,48.3310275,16.052051,,fort,
26,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Cetio,Cetium,Cetium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/118629,48.20473,15.622695,,settlement,
27,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Arlape,Arelapa,Ar(e)lape,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/118571,48.212163,15.210423500000000,,fort,
28,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Loco Felicis,Locus Felicis,Lo(a)cus Felicis?,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/118811,48.096382,14.799821,lacus,fort,
29,,,7. ITEM DE PANNONIIS IN GALLIAS,Sirmium-Lauriacum,,,,,Lauriaco,Lauriacum,Lauriacum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,fort,
30,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,,Lauriacum,Lauriacum,,,,0.0,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,fort,
31,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Ovilavis,Ovilava,Ovilava,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/118901,48.1733764179481,14.014603317327400,,settlement,
32,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Laciaco,Laciacom,‘Laciacis’,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187443,47.985451,13.419395,,station,
33,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Iovavi,Ivavum,Iuvavum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187432,47.7991735,13.0455165,,settlement,
34,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Bidaio,Bedaium,*Bedaium,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/187309,47.934824,12.477721,,settlement,
35,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Ponte Aeni,Pons Aeni,Pons Aeni,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,pons,settlement,
36,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Isinisca,Isinisca,Isinisca,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187426,47.920814,11.76939,,station,
37,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Ambre,Ambra,Ambrae,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/118563,48.140949,11.202691,,station,
38,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicorum,,,,,Augusta Vindelicum,Augusta Vindelicum/Aelia Augusta,Augusta Vindelicum/Aelia Augusta,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,settlement,
39,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,,Augusta Vindelicum/Aelia Augusta,Augusta Vindelicum/Aelia Augusta,,,,0.0,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,settlement,
40,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,Rostro Nemaviae,Rostrum Nemaviae,Rostrum Nemaviae,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/187531,48.061146,10.63995,,fort,
41,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,Campoduno,Cambodunum,Cambodunum (Raetia),m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187335,47.727498,10.326578,,settlement,
42,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,Vemania,Vemania,Vemania,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/187609,47.6981400839287,10.067279542902200,,fort-2,
43,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,Brigantia,Brigantium,Brigantium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,settlement,
44,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,,,Arbore Felice,Arbor Felix,Arbor Felix,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187292,47.515071,9.436868,,settlement,
45,,,7. ITEM DE PANNONIIS IN GALLIAS,Augusta Vindelicorum-Ad Fines,,,ad fines,,Ad Fines,Fines,Ad Fines,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187249,47.5950575,8.9574465,,fort,
46,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,ad fines,,,Fines,Ad Fines,,,,0.0,,https://pleiades.stoa.org/places/187249,47.5950575,8.9574465,,fort,
47,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Vindonissa,Vindonissa,Vindonissa,leugas|m. p.,?|XXX," leugas ? , m. p. XXX:",30.0,,https://pleiades.stoa.org/places/177661,47.478494,8.220204,,fort,
48,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Arialbino,Arialbinnum,Arialbino,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/181203,47.5674262052496,7.5439073379105,,unlocated,"Coordinates from Örberg, coming from Löhberg’s Index. Absent in Pleiades as far as I can see."
49,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Monte Brisiaco,Mons Brisiacus,(Mons) Brisiacus,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/109174,48.0286545,7.581259,mons,fort,
50,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Argentorato,Argentorate,Argentorate,m. p.,XXXVIII,m. p. XXXVIII,38.0,,https://pleiades.stoa.org/places/108754,48.582416,7.747407,,fort,
51,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Tabernis,Tres Tabernae,Tres Tabernae,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/109389,48.741963,7.361647,,settlement,
52,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Decem Pagis,Decempagi,Decem Pagi,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/108921,48.78451,6.75762,,settlement,
53,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Divodoro,Divodurum Mediomatricorum,Divodurum/Mettis,m. p.,XXXVIII,m. p. XXXVIII,38.0,,https://pleiades.stoa.org/places/108927,49.1181355,6.1741555000000000,,settlement,
54,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,?,Carausca? Ricciacum?,Caranusca?,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,settlement,
55,,,7. ITEM DE PANNONIIS IN GALLIAS,Ad Fines-Treveri,,,,,Triveros,Treveri,Treveri,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/109390,49.7535677891071,6.379439164203930,,people,
56,,241.1,7. ITEM DE PANNONIIS IN GALLIAS,Taurinum-Colonia Ulpia Traiana,main-route,Item per ripam PANNONIAE a Daurono in GALLIS ad leg. XXX usque:,per ripam,,Taurino,Taurinum,Taurunum,,,,0.0,,https://pleiades.stoa.org/places/207488,44.835966,20.411502,,fort,"This is in fact Laurino/Taurino. Again, unclear division. There seems to be an attempt at defining larger sub-itineraries upfront, but the language is unclear and there are other portions in the text"
57,,241.1,7. ITEM DE PANNONIIS IN GALLIAS,Taurinum-Colonia Ulpia Traiana,main-route,Item per ripam PANNONIAE a Daurono in GALLIS ad leg. XXX usque:,,,leg. XXX,Colonia Ulpia Traiana,Col. Ulpia Traiana/Tricensimae,,,,,,https://pleiades.stoa.org/places/108896,51.6679345,6.4481775,,,
58,,241.3,7. ITEM DE PANNONIIS IN GALLIAS,Taurinum-Lauriacum,sum-route-start,A Taurino Lauriaco m. p. DLXXXVII,,,Taurino,Taurinum,Taurunum,,,,,,https://pleiades.stoa.org/places/207488,44.835966,20.411502,,,
59,,241.3,7. ITEM DE PANNONIIS IN GALLIAS,Taurinum-Lauriacum,sum-route-end,A Taurino Lauriaco m. p. DLXXXVII,,,Lauriaco,Lauriacum,Lauriacum,m. p.,DLXXXVII,m. p. DLXXXVII,,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,,
