"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"45865cb6-a130-45d8-8b00-2819bcd44d79","Nikolaos-Sophianos-HQ-copia.jpg","Zephyrium","rect:x=14470,y=915,w=250,h=-179","PLACE","http://sws.geonames.org/304531","Mercin","","36.79526","34.61792","","UNVERIFIED","",""
"d193f40f-cfae-4d12-a90a-27394d3b84c2","Nikolaos-Sophianos-HQ-copia.jpg","Plegra","rect:x=15153,y=1373,w=251,h=193","PLACE","","","","","","","UNVERIFIED","",""
"aeac662e-c2f5-419e-bfb1-8e16060e0d1a","Nikolaos-Sophianos-HQ-copia.jpg","Climax Opp","tbox:x=14347,y=1123,a=-1.6053472210817468,l=176,h=239","PLACE","","","","","","","UNVERIFIED","",""
"04ffed09-3a23-48f6-a975-50333c386892","Nikolaos-Sophianos-HQ-copia.jpg","Ionium Mare","tbox:x=4151,y=2456,a=-1.5482416818022786,l=4048,h=737","PLACE","http://pleiades.stoa.org/places/1046","Ionium Mare","-0750/0640","39.03244647555555","19.674861075555555","water-open","VERIFIED","",""
"22a76b2b-d2d5-4668-9f33-6d6659e1eebd","Nikolaos-Sophianos-HQ-copia.jpg","Adriaticum Mare","tbox:x=3053,y=2252,a=-1.5520896470626242,l=4048,h=1025","PLACE","http://pleiades.stoa.org/places/1004","(H)Adriaticum/Superum Mare","-0330/-0030","42.7752864","15.885196","water-open","VERIFIED","",""
"1bd8b1bb-6590-434e-833a-c8a79ed15b68","Nikolaos-Sophianos-HQ-copia.jpg","Euxini Ponti Pars","tbox:x=11535,y=1141,a=0.01327943184867911,l=2933,h=-222","PLACE","","","","","","","UNVERIFIED","",""
"65a6f43c-f813-4a7c-a682-f711e26de4b4","Nikolaos-Sophianos-HQ-copia.jpg","Scandus Mons","tbox:x=6047,y=3009,a=0.3446473156180262,l=888,h=188","","","","","","","","","",""
"aa0f023d-caf7-4130-89f0-afc825cb6900","Nikolaos-Sophianos-HQ-copia.jpg","Evia","tbox:x=5554,y=4117,a=0.09790030773846164,l=219,h=103","PLACE","http://pleiades.stoa.org/places/570245","Euboia M.|Euboia Mons, Evia","","37.70559","22.78573","mountain","UNVERIFIED","",""
"1aeb384c-d4da-48af-a58b-24ed83077a32","Nikolaos-Sophianos-HQ-copia.jpg","Illyris","tbox:x=3124,y=1153,a=-0.6682356467168541,l=2992,h=396","PLACE","","","","","","","UNVERIFIED","",""
"c4e944bd-b2ff-467d-a398-d70141dc85d0","Nikolaos-Sophianos-HQ-copia.jpg","Taulantii","tbox:x=4951,y=3435,a=-1.3439974787410107,l=572,h=288","PLACE","","","","","","","UNVERIFIED","",""
"0e4013e1-784e-42c9-9ab6-8c9814cafff4","Nikolaos-Sophianos-HQ-copia.jpg","Dril... fl.?","tbox:x=5090,y=3153,a=0.6301939095445498,l=205,h=104","","","","","","","","","",""
