title,uri,type,representative_latitude,representative_longitude,location_precision
Bersiba,https://pleiades.stoa.org/places/658410,settlement,36.67423358512360,38.12092120794610,precise
Kalota,https://pleiades.stoa.org/places/658492,sanctuary,36.352635,36.936019,precise
Chabina (river),https://pleiades.stoa.org/places/658430,river,37.75,38.75,rough
Fadana,https://pleiades.stoa.org/places/658467,settlement,36.924628,38.970322,precise
Georgia,https://pleiades.stoa.org/places/658471,settlement,36.291066,35.802464,precise
Carbanum,https://pleiades.stoa.org/places/658426,station,37.629311,38.381356,precise
Balikh River,https://pleiades.stoa.org/places/658473968,river,36.6703353,38.9404141,precise
Ariseria/Ad Serta,https://pleiades.stoa.org/places/658389,station,36.874199,37.586975,precise
Adatha,https://pleiades.stoa.org/places/658366,settlement,37.705104,37.4258015,precise
Apamea,https://pleiades.stoa.org/places/658385,settlement,37.0780214,37.8870034,precise
Alexandria ad Issum,https://pleiades.stoa.org/places/658371,settlement,36.5841815,36.173273,precise
Ballatha,https://pleiades.stoa.org/places/658399,settlement,36.8516655007633,38.40063987181520,precise
Amanus (mountain range),https://pleiades.stoa.org/places/658376,mountain,36.75,36.333333,precise
Balihu/Balissus (river),https://pleiades.stoa.org/places/658398,river,36.75,38.75,rough
Amphipolis/Tourmeda/Nikatoris?,https://pleiades.stoa.org/places/658377,settlement,36.35354239833480,38.17583243569400,rough
Baiae,https://pleiades.stoa.org/places/658394,labeled feature,36.75,36.25,rough
Antiochia/Theoupolis,https://pleiades.stoa.org/places/658381,urban,36.222551500000000,36.183214,precise
Anazarbos/Caesarea/Ioustin(ian)oupolis,https://pleiades.stoa.org/places/658378,settlement,37.256021000000000,35.898447000000000,precise
Abarara,https://pleiades.stoa.org/places/658362,station,36.807851,37.416023,precise
Amanikai Pylai,https://pleiades.stoa.org/places/658374,pass,37.179065,36.618096,precise
Amanikai Pylai/Ciliciae Portae,https://pleiades.stoa.org/places/658375,pass,36.926979,36.01321,precise
Ad Orontem,https://pleiades.stoa.org/places/658363,station,36.078089,35.9862355,precise
Anthemusia?,https://pleiades.stoa.org/places/658379,region,36.996090847001600,38.42855923825650,precise
Baka,https://pleiades.stoa.org/places/658396,settlement,37.814966,35.911724,precise
Antigonia,https://pleiades.stoa.org/places/658380,settlement,36.26335,36.230077,precise
"Alexandros, Mon.",https://pleiades.stoa.org/places/658372,church,36.212767,38.128409,precise
Aigai(ai)/Aegeae,https://pleiades.stoa.org/places/658368,settlement,36.769676000000000,35.789487,precise
Arianodum,https://pleiades.stoa.org/places/658387,station,38.019355,37.668234,precise
Arsameia pros Nymphaio,https://pleiades.stoa.org/places/658391,sanctuary,37.9460874,38.6535925,precise
Arkeuthos/Iaphtha (river),https://pleiades.stoa.org/places/658390,river,36.25,36.25,rough
Ain Dara,https://pleiades.stoa.org/places/658369,settlement,36.4598116,36.8553862,precise
Aquae (...),https://pleiades.stoa.org/places/658386,settlement,37.33165,37.544064,precise
Aliaria,https://pleiades.stoa.org/places/658373,station,37.163189,36.722278,precise
House of Octavius Quartio,https://pleiades.stoa.org/places/658295679,garden-hortus,40.7515836,14.4923523,precise
Roman Theater of Minturnae,https://pleiades.stoa.org/places/658246004,theatre,41.2422514,13.7688673,precise
Pyramos (river),https://pleiades.stoa.org/places/658576,river,37.37881300843590,36.30212888119990,precise
Singa/Sugga,https://pleiades.stoa.org/places/658599,settlement,37.637703,37.958342,precise
Litarba/Litargon,https://pleiades.stoa.org/places/658521,settlement,36.145528,36.858743,precise
Mogiza,https://pleiades.stoa.org/places/658537,settlement,36.180745,36.682801,precise
Orontes (river),https://pleiades.stoa.org/places/658560,river,35.378375749661100,36.47813407888020,precise
Lakanatis,https://pleiades.stoa.org/places/658517,label,37.2833417049871,36.432448680610800,precise
Oeniandos/Epiphaneia,https://pleiades.stoa.org/places/658556,settlement,36.96189233333330,36.15441466666670,precise
Karakuş Tumulus,https://pleiades.stoa.org/places/658501,tomb,37.86943155575930,38.58793510239440,precise
Sesönk,https://pleiades.stoa.org/places/658595,tumulus,37.484866,38.068965,precise
Rhosii (mountain),https://pleiades.stoa.org/places/658583,mountain,36.25,35.75,rough
Rhabaine,https://pleiades.stoa.org/places/658582,settlement,37.427054,37.692332,precise
Kara Kozak,https://pleiades.stoa.org/places/658500,settlement,36.636898,38.212595,precise
Oinoparas (river),https://pleiades.stoa.org/places/658557,river,36.541836351014600,36.78218710410880,precise
Myriand(r)os,https://pleiades.stoa.org/places/658541,settlement,36.565848,36.110356,precise
Lacotena,https://pleiades.stoa.org/places/658516,settlement,37.989649,38.613281,precise
Osrhoene,https://pleiades.stoa.org/places/658561,region,37.25,38.25,rough
Minnica,https://pleiades.stoa.org/places/658536,station,36.520874,37.081608,precise
Lidar,https://pleiades.stoa.org/places/658520,settlement,37.4733,38.4806,precise
Silpion Oros,https://pleiades.stoa.org/places/658598,hill,36.25,36.25,rough
Kodrigai,https://pleiades.stoa.org/places/658511,arch,36.670271,36.220709,precise
Niara,https://pleiades.stoa.org/places/658546,settlement,36.432643,37.144391,precise
Nisibyn/Ad Zociandem?,https://pleiades.stoa.org/places/658550,settlement,37.009788,37.788277,precise
Kharab Shems,https://pleiades.stoa.org/places/658507,settlement,36.340461,36.942943,precise
Sergible,https://pleiades.stoa.org/places/658593,settlement,36.24162105,36.71873335,precise
Rhosos,https://pleiades.stoa.org/places/658585,settlement,36.4195645,35.887675,precise
Mar Yaqub,https://pleiades.stoa.org/places/658527,church,37.105188,38.90284,precise
Melas (river),https://pleiades.stoa.org/places/658531,river,36.25,36.25,rough
Parion Oros,https://pleiades.stoa.org/places/658566,mountain,36.912882056940000,35.66617189225500,precise
Seleukeia epi tou Zeugmatos,https://pleiades.stoa.org/places/658589,settlement,37.442284,38.094502,precise
Parmenios (river),https://pleiades.stoa.org/places/658567,river,36.25,36.25,rough
Melas (river),https://pleiades.stoa.org/places/658530,river,36.25,36.25,rough
Pieria (mountain),https://pleiades.stoa.org/places/658571,mountain,36.30383643463690,36.032049213930000,precise
Rhosikos Skopelos,https://pleiades.stoa.org/places/658584,mountain,36.25,35.75,rough
Seleukis,https://pleiades.stoa.org/places/658592,labeled feature,36.5060125015349,36.60767117016770,precise
Katabolos/Moutloubake,https://pleiades.stoa.org/places/658506,settlement,36.908101,35.9885745,precise
Nisus/Cesum,https://pleiades.stoa.org/places/658551,settlement,37.691289,37.860099,precise
Nicopolis,https://pleiades.stoa.org/places/658547,settlement,37.026259500000000,36.6325185,precise
*Kirkota,https://pleiades.stoa.org/places/658510,settlement,36.945008,35.68204,precise
Samosata,https://pleiades.stoa.org/places/658587,settlement,37.525756,38.530357,precise
Perre,https://pleiades.stoa.org/places/658568,settlement,37.778243,38.2865415,precise
Marsyas (river),https://pleiades.stoa.org/places/658529,river,37.25,37.75,rough
Nymphaion/Balaneion Tiberinon,https://pleiades.stoa.org/places/658552,temple,36.0342195,35.997440500000000,precise
Nemrut Dağ,https://pleiades.stoa.org/places/658544,mountain,37.98069614414770,38.74080176153210,precise
Kynegike,https://pleiades.stoa.org/places/658513,labeled feature,36.105012120677000,36.61975346246770,precise
Pagrae,https://pleiades.stoa.org/places/658564,settlement,36.426652,36.224864,precise
Meroe,https://pleiades.stoa.org/places/658533,settlement,36.2496,36.261826,precise
Manneotai,https://pleiades.stoa.org/places/658525,label,36.719458900389000,38.720531141175,precise
Pinaros? (river),https://pleiades.stoa.org/places/658572,river,36.74943747953970,36.22828267481890,precise
Kimar,https://pleiades.stoa.org/places/658509,settlement,36.421685,36.897225,precise
Kilikiai Pylai,https://pleiades.stoa.org/places/658508,pass,36.658322,36.227919,precise
Platanoi/‘Pictanus’,https://pleiades.stoa.org/places/658573,settlement,36.488437,36.19513,precise
Meleagrum,https://pleiades.stoa.org/places/658532,settlement,36.519966,36.385636,precise
Pagrika Ore,https://pleiades.stoa.org/places/658565,mountain,36.422075299703900,36.17181992812020,precise
Koryphe Oros,https://pleiades.stoa.org/places/658512,mountain,36.2756954,36.8219238,precise
Nymphaios (river),https://pleiades.stoa.org/places/658553,river,37.956942411370300,38.65963827575890,precise
Karsos (river),https://pleiades.stoa.org/places/658504,river,36.75,36.25,rough
Phlaouiopolis/Flavias,https://pleiades.stoa.org/places/658569,settlement,37.3664785,36.1015675,precise
Ourima/Antiochia ad Euphratem/Arulis,https://pleiades.stoa.org/places/658562,settlement,37.110367,37.86555,precise
al-Mina,https://pleiades.stoa.org/places/658535,settlement,36.061425,35.973533,precise
*Magzartha,https://pleiades.stoa.org/places/658523,settlement,36.18509,36.605433,precise
Pordonnium,https://pleiades.stoa.org/places/658574,station,37.766161,38.275503,precise
Omeros?,https://pleiades.stoa.org/places/658558,settlement,36.654397,36.966786,precise
Lepte Akra,https://pleiades.stoa.org/places/658519,mountain,36.25,35.75,rough
Regia,https://pleiades.stoa.org/places/658581,station,36.696323,37.278105,precise
Moumoustra,https://pleiades.stoa.org/places/658539,settlement,37.215011000000000,35.957475,precise
Sicos Basilisses,https://pleiades.stoa.org/places/658597,station,37.411526,37.330858,precise
Qalbloze,https://pleiades.stoa.org/places/658578,church,36.216571,36.597732,precise
Karmalas? (river),https://pleiades.stoa.org/places/658503,river,38.668869,36.220454,rough
Labotas (river),https://pleiades.stoa.org/places/658515,river,36.75,36.25,rough
Nastae,https://pleiades.stoa.org/places/658543,station,37.83776,37.744386,precise
‘Octacuscum’,https://pleiades.stoa.org/places/658555,settlement,37.693389,37.861863,precise
Karayılan,https://pleiades.stoa.org/places/658502,settlement,36.711543,36.226882,precise
"Seuera, Mon.",https://pleiades.stoa.org/places/658596,church,36.098007,36.074145,precise
Qenneshre,https://pleiades.stoa.org/places/658579,church,36.827426,38.034807,precise
Mopsou(h)estia/Seleukeia pros to Pyramo,https://pleiades.stoa.org/places/658538,settlement,36.958040495348500,35.62237380255510,precise
Larmanaza,https://pleiades.stoa.org/places/658518,settlement,36.083941,36.503569,precise
Orokassias Oros,https://pleiades.stoa.org/places/658559,mountain,36.19488888921810,36.224129381921000,precise
Cuarto Roble,https://pleiades.stoa.org/places/658574376,villa,39.434397,-6.3897475,precise
Bagnacavallo,https://pleiades.stoa.org/places/65407105,region,44.415459221552300,11.974152585246100,precise
Keston Roman Mausoleum,https://pleiades.stoa.org/places/654806992,tomb,51.351087453183300,0.03005580082683890,precise
Qaṣr-i Abūnaṣr,https://pleiades.stoa.org/places/65424878,archaeological-site,29.5848,52.6252,precise
Hasbey,https://pleiades.stoa.org/places/653442966,findspot,38.34254501,42.892250715,precise
Khān Ḥaswā,https://pleiades.stoa.org/places/653436097,findspot,32.8277,44.4016,precise
Humē,https://pleiades.stoa.org/places/653377581,region,36.9303120368,35.4111353467,precise
Ištar Gate,https://pleiades.stoa.org/places/653377582,city-gate,32.54352026038070,44.42251096760530,precise
Bouleuterion,https://pleiades.stoa.org/places/65323470,architecturalcomplex,39.0111619,20.7286954,precise
"La Hoya, Alava",https://pleiades.stoa.org/places/653596356,settlement,42.56480128607760,-2.585982956491040,precise
Abū Ṭbīrah,https://pleiades.stoa.org/places/653507572,archaeological-site,30.9828,46.2678,precise
Ganglegg,https://pleiades.stoa.org/places/653538433,settlement,46.6717094,10.5907972,precise
Unnamed Place,https://pleiades.stoa.org/places/6521790061185606,bridge,37.9006,28.5606,precise
Unnamed Place,https://pleiades.stoa.org/places/6521703251216369,bridge,37.0325,31.6369,precise
Unnamed Place,https://pleiades.stoa.org/places/6521718641211799,bridge,37.1864,31.1799,precise
Unnamed Place,https://pleiades.stoa.org/places/6521786521191321,bridge,37.8652,29.1321,precise
Unnamed Place,https://pleiades.stoa.org/places/6521781351211310,bridge,37.8135,31.131,precise
Unnamed Place,https://pleiades.stoa.org/places/6521737251212163,bridge,37.3725,31.2163,precise
Unnamed Place,https://pleiades.stoa.org/places/6521720091211858,bridge,37.2009,31.1858,precise
Unnamed Place,https://pleiades.stoa.org/places/6521670651193656,bridge,36.7065,29.3656,precise
Unnamed Place,https://pleiades.stoa.org/places/6521634051202075,bridge,36.3405,30.2075,precise
Tribonum,https://pleiades.stoa.org/places/652497050,villa,44.39783,2.73532,precise
Que (province),https://pleiades.stoa.org/places/652445664,province-2,36.9303120368,35.4111353467,precise
Gaeianou polis/Gaeianou,https://pleiades.stoa.org/places/652337,settlement,,,rough
Pania,https://pleiades.stoa.org/places/652361,unlocated,,,rough
Vindemis,https://pleiades.stoa.org/places/652377,unlocated,,,rough
Melania,https://pleiades.stoa.org/places/652357,unlocated,,,rough
Imbarus M.,https://pleiades.stoa.org/places/652341,unlocated,,,rough
Salon,https://pleiades.stoa.org/places/652370,unlocated,,,rough
Bidana,https://pleiades.stoa.org/places/652327,settlement,,,rough
Casyponis,https://pleiades.stoa.org/places/652331,unlocated,,,rough
Porinda,https://pleiades.stoa.org/places/652366,settlement,,,rough
Kestel(...),https://pleiades.stoa.org/places/652346,settlement,,,rough
Kundu/Kyinda,https://pleiades.stoa.org/places/652350,unlocated,37.00159160279410,35.123450843767900,rough
Koropissos,https://pleiades.stoa.org/places/652347,settlement,36.56140455677550,32.94265639782870,rough
Praetorias,https://pleiades.stoa.org/places/652367,unlocated,,,rough
Callosus,https://pleiades.stoa.org/places/652330,unlocated,,,rough
Bazis,https://pleiades.stoa.org/places/652326,unlocated,,,rough
Sinala,https://pleiades.stoa.org/places/652371,settlement,,,rough
Krene Manias,https://pleiades.stoa.org/places/652348,unlocated,,,rough
Pessinos,https://pleiades.stoa.org/places/652364,settlement,,,rough
Soroba,https://pleiades.stoa.org/places/652372,settlement,,,rough
Linaton M.,https://pleiades.stoa.org/places/652352,unlocated,,,rough
Psimada,https://pleiades.stoa.org/places/652368,unlocated,,,rough
Bombos,https://pleiades.stoa.org/places/652328,unlocated,,,rough
Kardabounda,https://pleiades.stoa.org/places/652345,unlocated,,,rough
Loumada,https://pleiades.stoa.org/places/652353,settlement,,,rough
Asseris,https://pleiades.stoa.org/places/652324,settlement,,,rough
Crocodilus (mountain),https://pleiades.stoa.org/places/652332,unlocated,,,rough
Pinare,https://pleiades.stoa.org/places/652365,unlocated,,,rough
Koubramon,https://pleiades.stoa.org/places/652349,settlement,,,rough
Lycus,https://pleiades.stoa.org/places/652354,unlocated,,,rough
In Monte,https://pleiades.stoa.org/places/652342,unlocated,,,rough
Halikon,https://pleiades.stoa.org/places/652339,settlement,,,rough
Paradeisos,https://pleiades.stoa.org/places/652362,unlocated,,,rough
Dorion,https://pleiades.stoa.org/places/652335,unlocated,,,rough
Apadnas,https://pleiades.stoa.org/places/652323,unlocated,,,rough
Tetrapyrgia/Tetra,https://pleiades.stoa.org/places/652374,unlocated,,,rough
Tyros,https://pleiades.stoa.org/places/652375,unlocated,,,rough
Ale,https://pleiades.stoa.org/places/652322,unlocated,,,rough
Dalisandos,https://pleiades.stoa.org/places/652334,settlement,,,rough
Pedalie,https://pleiades.stoa.org/places/652363,unlocated,,,rough
Neapolis,https://pleiades.stoa.org/places/652359,settlement,,,rough
