"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"3f65e5e7-3381-4fe8-bcdc-3c3b1c9ae6f6","dillereng.txt","Tingis","char-offset:4596","PLACE","http://pleiades.stoa.org/places/275736","Tingi|Tingis/Tingi, Tanger","-0550/0640","35.787168","-5.810419","settlement,port","VERIFIED","",""
"f87a5fcc-f16c-47c5-85cb-390ed26458f0","dillereng.txt","Canobic mouth","char-offset:4610","PLACE","http://pleiades.stoa.org/places/727137","Kanobikon Stoma","-0550/0300","19.211408766666665","30.567329633333333","mouth","VERIFIED","",""
"c7864539-28d4-46c8-b5c8-95580289ab96","dillereng.txt","of Asia from Canobus to the Tanais River","char-offset:4641","EVENT","","","","","","","","relation|conceptual",""
"cc8a28c4-83a8-44b0-b808-0a4ba4b5977b","dillereng.txt","Asia","char-offset:4644","PLACE","http://pleiades.stoa.org/places/981509","Asia","","37.5","27.5","province","UNVERIFIED","",""
"d2d3ce97-e460-4422-a101-a52a99bdc38a","dillereng.txt","Canobus","char-offset:4654","PLACE","http://pleiades.stoa.org/places/727097","Canopus|Kanopos/Kanobos/Canopus, Abuqir","-0750/0640","31.320896","30.063645","settlement","VERIFIED","",""
"aca38b57-5ce6-48b8-b180-d1f4f69ac99f","dillereng.txt","Tanais","char-offset:4669","PLACE","http://pleiades.stoa.org/places/59844","Iaxartes/Silis/Tanais (river)","-0330/0640","45.7077742","63.5889496","river","VERIFIED","",""
"95831a12-8b00-44df-baa5-4ce008fddf6a","dillereng.txt","Maeotis","char-offset:4802","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","",""
"c102afb6-995d-4657-b095-f4ad9925b265","dillereng.txt","Cimmerian Bosporus","char-offset:4870","PLACE","http://pleiades.stoa.org/places/854675","Cimmerius Bosp(h)orus","-0550/0640","45.35","36.65","water-open","VERIFIED","",""
"df84c1f4-dc41-4e1b-b8a7-79faa65f91a9","dillereng.txt","Pontus","char-offset:4918","PLACE","http://pleiades.stoa.org/places/1224","Pontus Euxinus","-0750/2100","43.0786852","34.7425505","water-open","VERIFIED","",""
"b91735f4-073f-4f73-90ba-6a5a5f554bec","dillereng.txt","Thracian Bosporus","char-offset:4960","PLACE","http://pleiades.stoa.org/places/854719","Pantikapaion/Bosp(h)orus|Pantikapaion/Bosphorus/Bosporus, Kerch|Kerch","-0550/0640","45.350981","36.46855","settlement,port","VERIFIED","",""
"2d36ffd3-fd56-4d6b-8405-db78a84704ba","dillereng.txt","Persian Sea","char-offset:5058","PLACE","http://pleiades.stoa.org/places/29713","Persicus Sinus/Erythr(ae)um Mare","-0750/2100","27.0000001","50.9999999","water-open","VERIFIED","",""
"3062f71b-9a8b-41a0-abf6-8119281903aa","dillereng.txt","Carmania","char-offset:5126","PLACE","http://pleiades.stoa.org/places/29517","Carmania","-0550/0640","27.5","57.5","region","VERIFIED","",""
"ee9aaf74-bede-4cc7-9c19-b0a840ae251e","dillereng.txt","Arabia","char-offset:5139","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","",""
"ebb4351d-1974-4a4b-95d6-ce667e3eacec","dillereng.txt","Arabia","char-offset:5199","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","UNVERIFIED","",""
"e4ee8886-1261-4759-b9a6-89218973424b","dillereng.txt","Carmania","char-offset:5210","PLACE","http://pleiades.stoa.org/places/29517","Carmania","-0550/0640","27.5","57.5","region","UNVERIFIED","",""
"b219bd41-1681-491a-b57d-83c673d7cd77","dillereng.txt","Caspian","char-offset:5257","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","",""
"9d2b1cda-86a9-464d-89d1-da49957670f9","dillereng.txt","Arabian Gulf","char-offset:5387","PLACE","http://pleiades.stoa.org/places/29713","Persicus Sinus/Erythr(ae)um Mare","-0750/2100","27.0000001","50.9999999","water-open","VERIFIED","",""
