"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"ba451a61-2b94-4ca4-a504-e97f4956330c","Book 4","Scythians","char-offset:101906","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"d1b473f9-3e92-4fb0-8d88-a44e1f317386","Book 4","Scythian","char-offset:102156","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"f3eeb229-d45c-45cb-942c-4f04c1ec2d5a","Book 4","Scythians","char-offset:102399","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"b0c8c6fb-50a0-4c5a-afcd-392cf2cc7d5c","Book 4","Scythians","char-offset:102703","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"9b1677e4-395d-4ae3-9020-17f090d8aa86","Book 4","Ister","char-offset:102739","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","river",""
"af01a55c-c557-4ec4-8b2b-59c44337c9e8","Book 4","Ionians","char-offset:102776","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"a793c85e-6fc8-4060-8c1f-2341ac77fcf2","Book 4","Scythians","char-offset:103274","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"e176a6bd-210e-49b7-b069-bd12d0bb2e10","Book 4","Ister","char-offset:103427","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","river",""
"8530ddf5-9dc6-4197-b00a-669b3db98650","Book 4","Scythians","char-offset:103532","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"8019849a-c9de-489a-8d2e-4961a7025707","Book 4","Persians","char-offset:103574","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
