"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"d99d47f9-7037-4328-b0bc-d653559f5e51","Strabo, 10.4.1-22.txt","Γόρτυνα δὲ τῆς Λιβυκῆς ἐνενήκοντα","char-offset:4407","EVENT","","","","","","","","distance|absolute",""
"98c0efff-cb8a-4a11-b212-6a327abcb59d","Strabo, 10.4.1-22.txt","Γόρτυνα","char-offset:4407","PLACE","http://pleiades.stoa.org/places/589796","Gortyn(a)|Gortyna/Gortyn, Gortyn/Agi Deka","-0750/0640","35.0627201667","24.9469437222","urban,architecturalcomplex,theatre,church,settlement","VERIFIED","polis",""
"bbe6c6c3-357c-419d-92f4-33c2dd42580d","Strabo, 10.4.1-22.txt","Λιβυκῆς","char-offset:4422","PLACE","http://pleiades.stoa.org/places/991388","Libya Inferior","","32.5","27.5","province","VERIFIED","region",""
"239be06b-15d6-4a64-8de3-9b0f48de4662","Strabo, 10.4.1-22.txt","Λύττος δὲ καὶ αὐτὴ p.670 τῆς Λιβυκῆς ὀγδοήκοντα","char-offset:4442","EVENT","","","","","","","","distance|absolute",""
"2d417187-5c5a-47f9-93b2-2c0705eceeee","Strabo, 10.4.1-22.txt","Λύττος","char-offset:4442","PLACE","http://pleiades.stoa.org/places/589918","Lyktos|Lyktos/Lyttos, Pedhiadha","-0750/0640","35.207811","25.368687","settlement","VERIFIED","polis",""
"a9106452-4d53-4bf5-a2df-5e7583d21e9a","Strabo, 10.4.1-22.txt","Λιβυκῆς","char-offset:4472","PLACE","http://pleiades.stoa.org/places/991388","Libya Inferior","","32.5","27.5","province","VERIFIED","region",""
"5f7aaf08-147f-4a83-847c-296de3913c90","Strabo, 10.4.1-22.txt","Ἡράκλειον","char-offset:4512","PLACE","http://pleiades.stoa.org/places/589802","Heraklion|Heraklion, Irakleion","-0330/1450","35.340702","25.133221","settlement-modern,settlement,port","VERIFIED","sea-port",""
"a1e9ea00-af5c-4c8e-ad73-5f1a92b7dba3","Strabo, 10.4.1-22.txt","Κνωσσός","char-offset:4524","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"b09798e6-19fb-40b0-903d-09cc3da68e6e","Strabo, 10.4.1-22.txt","Μίνω","char-offset:4533","PERSON","","","","","","","","",""
"10925a66-b587-4804-a0ed-0ef4457a8c2b","Strabo, 10.4.1-22.txt","Ἀμνισῷ","char-offset:4568","PLACE","http://pleiades.stoa.org/places/589682","Amnisos (river)","-0750/0300","35.25","25.25","river","VERIFIED","sea-port","uncertain identification."
"50bfecc0-74c6-40f9-95a6-0dfb34108c3b","Strabo, 10.4.1-22.txt","Εἰλειθυίας ἱερόν","char-offset:4588","PLACE","http://pleiades.stoa.org/places/589769","Eileithyias Antron|Eileithyias Antron, Neraïdospilios/Koutsouras cave","-0750/0640","35.318405","25.21053","sanctuary,cave","VERIFIED","temple",""
