sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
139,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,per compendium,,,Aquileia,Aquileia,,,,0.0,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,settlement,
140,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,ad,,Ad Tricensimum,Tricesimus,Ad Trice(n)simum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187259,46.15763,13.216109,,station,
141,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Iulio Carnico,Iulium Carnicum,Iulium Carnicum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187430,46.460709,13.025781,,settlement,
142,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Longio,Loncium,Loncium?,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/187460,46.662562,12.999485,,station,
143,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Agunto,Aguntum,Aguntum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/187265,46.8274616,12.8228592,,settlement,
144,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Littamo,Littamum,‘Littamum’,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/187459,46.733931,12.280018,,station,
145,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Sebato,Sebatum,‘Sebatum’,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/187546,46.786776,11.910581,,station,
146,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Vipiteno,Vipitenum,*Vipitenum,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/187621,46.89921,11.431153,,station,
147,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,route,,,,Veldidena,Veldidena,Veldidena,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,settlement,
150,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,route,,,,,Opitergium,Opitergium,,,,0.0,,https://pleiades.stoa.org/places/393459,45.781212,12.493677,,settlement,
151,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,route,,ad,,Ad Cerasias,Ad Cerasias,Ad Cerasias,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/393360,45.8935235,12.0028335,,station,
152,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,route,,,,Feltria,Feltria,Feltria,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187377,46.016583,11.905691,,settlement,
153,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,route,,,,Ausuco,Ansugo,Ausucum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187301,46.052395,11.455454,,fort,
154,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,route,,,,Tridento,Tridentum,Trident(i)um,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/383804,46.0667685,11.119135,,settlement,
157,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,,Aquileia,Aquileia,,,,0.0,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,settlement,
158,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Concordia,Concordia,Iulia Concordia,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/393441,45.7582850004972,12.842768021846,,settlement,
159,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Altino,Altinum,Altinum,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/393374,45.546273120778494,12.3996813934236,,settlement,
160,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Patavis,Patavium,Patavium,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/393473,45.409561,11.876975,,settlement,
161,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Ateste,Ateste,Ateste,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393382,45.227738,11.656616,,settlement,
163,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Vico Variano,Vicus Varianus,Vicus Varianus,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/393516,44.841111,11.495837,vicus,station,
164,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Vico Sernino,Vicus Serninus,Vicus Serninus,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/393515,44.721559,11.15096,vicus,station,
165,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Mutina,Mutina,Mutina,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
166,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,route,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
169,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,route,,,,,Verona,Verona,,,,0.0,,https://pleiades.stoa.org/places/383816,45.4421295463369,10.995736005074,,settlement,
170,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,route,,,,Hostilia,Hostilia,Hostilia,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/393438,45.070242,11.137868,,station,
171,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,route,,,,Colicaria,Colicaria,Colicaria,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393407,44.891684,10.997984,,station,
172,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,route,,,,Mutina,Mutina,Mutina,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
173,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,route,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
176,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,route,,,,,Vercellae,Vercellae,,,,0.0,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,settlement,
177,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,route,,,,Laumello,Laumellum,Laumellum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383690,45.122041,8.79735,,fort,
178,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,route,,,,Ticino,Ticinum,Ticinum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383798,45.185899,9.156562,,settlement,
179,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,route,,,,Laude,Laus Pompeia,Laus Pompeia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/383691,45.303456,9.418776,,settlement,
182,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,route,,,,,Cremona,Cremona,,,,0.0,,https://pleiades.stoa.org/places/383628,45.133639,10.026149,,settlement,
183,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,route,,,,Brixello,Brixellum,Brixellum,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/383602,44.9002895,10.51527755,,settlement,
184,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,route,,,,Regio,Regium,Regium Lepidum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/383755,44.698137,10.630721,,settlement,
185,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,route,,,,Mutina,Mutina,Mutina,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
186,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,route,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
189,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,,,,Faventia,Faventia,,,,0.0,,https://pleiades.stoa.org/places/393420,44.286236,11.883507,,settlement,
190,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,in,,In Castello,In Castello,Castellum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393401,44.077213,11.594755,castellum,station,
191,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,,,Anneiano,Anneianum,Anneianum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/413016,43.956438,11.38452,,settlement,
192,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,,,Florentia,Florentia,Florentia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/413138,43.768755,11.256929,,settlement,
193,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,,,Pistoris,Pistoriae,Pistoriae,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/403254,43.932766,10.9182435,,settlement,
194,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,route,,,,Luca,Luca,Luca,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/403234,43.84184,10.50703,,settlement,
195,,284.5,8. De Italia per Histriam in Dalmatia.,Parma-Luca,route,Item a Perme Laca m. p. C.,,,Perme,Parma?,Parma,,,,0.0,,https://pleiades.stoa.org/places/383737,44.801507,10.327967,,settlement,I suspect this itinerary is missing the smaller parts
196,,,8. De Italia per Histriam in Dalmatia.,Parma-Luca,route,Item a Perme Laca m. p. C.,,,Laca,Luca?,Luca,m. p.,C,m. p. C,100.0,,https://pleiades.stoa.org/places/403234,43.84184,10.50703,,settlement,
