sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
116,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,,Eburacum,Eburacum,,,,0.0,,https://pleiades.stoa.org/places/89175,53.957672,-1.082304,,settlement,
117,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Lagecio,Lagecium/Legedium,Lagentium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79553,53.725863,-1.356271,,fort,
118,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Dano,Danum,Danum?,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79412,53.525415981432,-1.13510287778685,,fort,
119,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Ageloco,Segelocus,Segelocum,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79677,53.3349201786623,-0.764383752726479,,settlement,
120,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Lindo,Lindum,Col. Lindum,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79395,53.2348205,-0.538442,,settlement,
121,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Crococalano,Crococalanum,Crococalana,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79407,53.11871,-0.7472505,,settlement,
122,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Margiduno,Margidunum,Margidunum,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79595,52.9739905,-0.9639585,,settlement,
123,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Vernemeto,Verometum/Vernemetum,‘Vernemeto’,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79737,52.821583,-1.0559,,settlement,
124,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Ratis,Ratae,Ratae,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79651,52.634738,-1.13538,,settlement,
125,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Vennonis,Venonae,Venonis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79732,52.49445,-1.301384,,settlement,
126,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Bannavanto,Bannaventa,Bannaventa,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/79313,52.276352,-1.085587,,settlement,
127,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Magiovinio,Magiovinium,Magiovinium,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/79586,51.998623,-0.716167,,settlement,
128,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Durocobrivis,Durocobrivae,Durocobrivis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79434,51.883025,-0.528644,,settlement,
129,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,route,,,,Verolamo,Verolamium/Verulamium,Verulamium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79739,51.7520276421349,-0.358468171293131,,settlement,
