sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
152,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Cyrro,Cyrrhus,Cyrrus/Hagioupolis,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/658446,36.7450685842699,36.9597132065432,,settlement,
153,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Minnica,Minnica,Minnica,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/658536,36.520874,37.081608,,station,
154,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Borea,Borea,Beroia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658409,36.1994074124961,37.1628351411131,,settlement,
155,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Calcida,Chalcis,Chalcis ad Belum,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/668226,36.007956,37.009719,,settlement,
156,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Androna,Androna,Androna/Andarna,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/668189,35.5339668923135,37.3619165815084,,settlement,
157,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Seriane,Seriane,Seriane?,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/668369,35.387685,37.800064,,settlement,
160,,,6. ITER TRACIAE.,Callecoma-Larissa,route,,,,,Callecoma/Callicome,Callicome,,,,0.0,,https://pleiades.stoa.org/places/658420,36.217791,37.193425,,station,
161,,,6. ITER TRACIAE.,Callecoma-Larissa,route,,,,Calcida,Chalcis,Chalcis ad Belum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/668226,36.007956,37.009719,,settlement,
162,,,6. ITER TRACIAE.,Callecoma-Larissa,route,,,,Temmeliso,Temmeliso/Thelmenissos,*Telmenissos/Maratomyrton?,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/668384,35.663986,36.741299,,station,
163,,,6. ITER TRACIAE.,Callecoma-Larissa,route,,,,Apamia,Apameia,Pella/Apamea,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/668335,35.4213771435961,36.402413280231,,settlement,
164,,,6. ITER TRACIAE.,Callecoma-Larissa,route,,,,Larissa,Larissa,Larissa/Sizara,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668292,35.2663435,36.5664463,,settlement,
167,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,,Euaria,Aueria/Euareia,,,,0.0,,https://pleiades.stoa.org/places/668202,34.3077,37.100931,,settlement,
168,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,Geroda,Geroda,Geroda/Korada?,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/678159,33.800702,36.712165,,station,
169,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,Thelsee,Thelseai,Thelseai,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/678427,33.64758,36.664993,,settlement,
170,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,Damasco,Damascus,Damascus,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/678106,33.511612,36.309102,,settlement,
171,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,Aere,Aere,Aere,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/678004,33.071101,36.185274,,settlement,
172,,,6. ITER TRACIAE.,Euaria-Neapolis,route,,,,Neve,Neve,Neue,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/678307,32.889163,36.0422425,,settlement,
