sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
58,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Bergintrum,Bergintrum,Bergintrum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/167675,45.615918,6.766804,,settlement,
59,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Darantasia,Darantasia,Darantasia,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/167736,45.484001,6.532142,,settlement,
60,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Casuaria,Casuaria,Casuaria,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/167698,45.749916,6.293315,,settlement,
61,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Bautas,Boutae,Boutae,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/167685,45.9044548666667,6.12688496666667,,settlement,
62,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Genava,Genava,Genava,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/177528,46.2019615,6.1437985,,settlement,
63,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Equestribus,Colonia Equestris,Col. Iulia Equestris/Noviodunum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/177496,46.380843,6.238405,,settlement,
64,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Lacu Lausonio,Lousonna,Lousonna,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/177565,46.522586,6.6353401,lacus,settlement,
65,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Vrba,Urba,Urba,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/177648,46.724676,6.530955,,station,
66,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Ariorica,Ariorica,Ariorica,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/177453,46.902071,6.359114,,settlement,
67,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Visontione,Vesontio,Vesontio,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/177657,47.2372405,6.027924,,settlement,
